order_item_id,order_id,product_id,quantity,unit_price,total_price
6740,2759,8,2,34634,69268
6741,2759,16,2,3369,6738
6742,2759,2,1,38685,38685
6743,2760,16,3,3369,10107
6744,2760,13,3,37479,112437
6745,2761,16,1,3369,3369
6746,2761,4,3,4502,13506
6747,2761,5,2,650,1300
6748,2761,16,3,3369,10107
6749,2762,5,2,650,1300
6750,2762,15,1,18482,18482
6751,2762,8,3,34634,103902
6752,2762,13,3,37479,112437
6753,2763,10,1,15153,15153
6754,2764,14,3,35498,106494
6755,2764,6,2,32165,64330
6756,2764,8,1,34634,34634
6757,2765,5,3,650,1950
6758,2766,11,2,1486,2972
6759,2767,9,3,25644,76932
6760,2768,11,3,1486,4458
6761,2768,14,2,35498,70996
6762,2768,15,2,18482,36964
6763,2768,5,1,650,650
6764,2769,15,1,18482,18482
6765,2769,14,3,35498,106494
6766,2770,9,1,25644,25644
6767,2770,6,3,32165,96495
6768,2771,12,1,4285,4285
6769,2771,12,3,4285,12855
6770,2772,2,3,38685,116055
6771,2773,3,2,7218,14436
6772,2774,8,2,34634,69268
6773,2775,9,3,25644,76932
6774,2775,1,2,15634,31268
6775,2775,8,2,34634,69268
6776,2775,11,3,1486,4458
6777,2776,13,1,37479,37479
6778,2776,5,3,650,1950
6779,2777,14,1,35498,35498
6780,2777,5,2,650,1300
6781,2778,6,3,32165,96495
6782,2779,3,1,7218,7218
6783,2779,6,3,32165,96495
6784,2779,14,3,35498,106494
6785,2780,3,1,7218,7218
6786,2780,4,1,4502,4502
6787,2781,2,3,38685,116055
6788,2781,4,3,4502,13506
6789,2781,14,3,35498,106494
6790,2781,10,1,15153,15153
6791,2782,5,3,650,1950
6792,2783,14,1,35498,35498
6793,2783,10,1,15153,15153
6794,2783,1,1,15634,15634
6795,2784,5,1,650,650
6796,2784,5,3,650,1950
6797,2784,3,3,7218,21654
6798,2785,6,2,32165,64330
6799,2786,3,1,7218,7218
6800,2786,3,1,7218,7218
6801,2786,5,2,650,1300
6802,2786,2,3,38685,116055
6803,2787,8,2,34634,69268
6804,2787,13,2,37479,74958
6805,2787,3,1,7218,7218
6806,2787,4,3,4502,13506
6807,2788,6,3,32165,96495
6808,2789,8,1,34634,34634
6809,2789,6,3,32165,96495
6810,2789,12,2,4285,8570
6811,2789,2,1,38685,38685
6812,2790,7,3,24792,74376
6813,2790,13,1,37479,37479
6814,2790,11,1,1486,1486
6815,2791,2,2,38685,77370
6816,2791,5,2,650,1300
6817,2791,6,2,32165,64330
6818,2792,14,2,35498,70996
6819,2792,3,3,7218,21654
6820,2792,1,3,15634,46902
6821,2792,12,1,4285,4285
6822,2793,12,1,4285,4285
6823,2793,4,1,4502,4502
6824,2794,10,1,15153,15153
6825,2794,1,2,15634,31268
6826,2794,16,1,3369,3369
6827,2794,2,2,38685,77370
6828,2795,10,1,15153,15153
6829,2796,1,1,15634,15634
6830,2796,8,2,34634,69268
6831,2796,12,1,4285,4285
6832,2796,9,3,25644,76932
6833,2797,15,3,18482,55446
6834,2797,1,1,15634,15634
6835,2797,9,1,25644,25644
6836,2797,12,3,4285,12855
6837,2798,3,1,7218,7218
6838,2798,8,2,34634,69268
6839,2798,16,2,3369,6738
6840,2798,13,2,37479,74958
6841,2799,14,2,35498,70996
6842,2799,4,1,4502,4502
6843,2799,1,3,15634,46902
6844,2800,2,3,38685,116055
6845,2801,11,1,1486,1486
6846,2801,9,3,25644,76932
6847,2801,15,3,18482,55446
6848,2802,10,2,15153,30306
6849,2803,11,1,1486,1486
6850,2803,5,3,650,1950
6851,2803,13,3,37479,112437
6852,2803,10,2,15153,30306
6853,2804,4,2,4502,9004
6854,2804,13,1,37479,37479
6855,2805,2,2,38685,77370
6856,2805,15,1,18482,18482
6857,2806,8,1,34634,34634
6858,2806,4,1,4502,4502
6859,2806,4,2,4502,9004
6860,2806,8,3,34634,103902
6861,2807,5,3,650,1950
6862,2807,6,2,32165,64330
6863,2807,13,1,37479,37479
6864,2807,12,2,4285,8570
6865,2808,3,2,7218,14436
6866,2808,3,3,7218,21654
6867,2808,5,1,650,650
6868,2809,7,3,24792,74376
6869,2809,8,1,34634,34634
6870,2809,3,2,7218,14436
6871,2810,1,3,15634,46902
6872,2810,3,2,7218,14436
6873,2810,8,1,34634,34634
6874,2811,16,3,3369,10107
6875,2811,4,3,4502,13506
6876,2811,16,1,3369,3369
6877,2811,9,3,25644,76932
6878,2812,7,3,24792,74376
6879,2813,16,3,3369,10107
6880,2814,6,3,32165,96495
6881,2814,1,1,15634,15634
6882,2815,14,3,35498,106494
6883,2816,11,1,1486,1486
6884,2816,3,2,7218,14436
6885,2817,7,1,24792,24792
6886,2817,5,1,650,650
6887,2818,10,1,15153,15153
6888,2818,14,3,35498,106494
6889,2818,9,2,25644,51288
6890,2818,12,2,4285,8570
6891,2819,12,2,4285,8570
6892,2819,2,2,38685,77370
6893,2820,15,2,18482,36964
6894,2820,12,2,4285,8570
6895,2820,8,1,34634,34634
6896,2821,10,2,15153,30306
6897,2821,14,1,35498,35498
6898,2821,7,2,24792,49584
6899,2821,7,1,24792,24792
6900,2822,15,2,18482,36964
6901,2822,9,1,25644,25644
6902,2822,12,1,4285,4285
6903,2823,6,2,32165,64330
6904,2823,5,1,650,650
6905,2823,13,1,37479,37479
6906,2823,11,3,1486,4458
6907,2824,3,3,7218,21654
6908,2824,8,2,34634,69268
6909,2824,15,3,18482,55446
6910,2825,13,3,37479,112437
6911,2825,12,2,4285,8570
6912,2825,12,1,4285,4285
6913,2826,6,1,32165,32165
6914,2827,4,1,4502,4502
6915,2827,15,2,18482,36964
6916,2827,9,1,25644,25644
6917,2828,16,1,3369,3369
6918,2828,7,3,24792,74376
6919,2828,12,2,4285,8570
6920,2828,3,3,7218,21654
6921,2829,10,2,15153,30306
6922,2829,10,3,15153,45459
6923,2830,9,3,25644,76932
6924,2830,3,3,7218,21654
6925,2831,3,1,7218,7218
6926,2832,5,2,650,1300
6927,2832,7,3,24792,74376
6928,2832,4,2,4502,9004
6929,2833,9,3,25644,76932
6930,2833,1,3,15634,46902
6931,2834,8,2,34634,69268
6932,2834,14,1,35498,35498
6933,2835,11,1,1486,1486
6934,2835,7,2,24792,49584
6935,2835,3,3,7218,21654
6936,2835,6,3,32165,96495
6937,2836,10,1,15153,15153
6938,2836,4,3,4502,13506
6939,2836,8,2,34634,69268
6940,2837,8,1,34634,34634
6941,2837,11,3,1486,4458
6942,2837,7,1,24792,24792
6943,2838,16,2,3369,6738
6944,2838,13,2,37479,74958
6945,2838,7,2,24792,49584
6946,2838,4,2,4502,9004
6947,2839,13,2,37479,74958
6948,2840,14,2,35498,70996
6949,2840,14,2,35498,70996
6950,2840,14,3,35498,106494
6951,2840,16,2,3369,6738
6952,2841,4,2,4502,9004
6953,2842,15,2,18482,36964
6954,2842,15,3,18482,55446
6955,2842,10,2,15153,30306
6956,2843,12,3,4285,12855
6957,2844,9,1,25644,25644
6958,2844,14,1,35498,35498
6959,2845,3,2,7218,14436
6960,2845,5,2,650,1300
6961,2845,4,1,4502,4502
6962,2846,5,1,650,650
6963,2846,16,2,3369,6738
6964,2847,10,3,15153,45459
6965,2847,4,3,4502,13506
6966,2847,12,1,4285,4285
6967,2847,11,2,1486,2972
6968,2848,9,1,25644,25644
6969,2849,9,1,25644,25644
6970,2849,7,2,24792,49584
6971,2849,15,3,18482,55446
6972,2850,16,1,3369,3369
6973,2850,9,3,25644,76932
6974,2851,9,2,25644,51288
6975,2851,11,2,1486,2972
6976,2851,13,2,37479,74958
6977,2852,2,1,38685,38685
6978,2852,12,1,4285,4285
6979,2852,1,3,15634,46902
6980,2853,10,3,15153,45459
6981,2853,12,3,4285,12855
6982,2854,3,3,7218,21654
6983,2854,1,1,15634,15634
6984,2855,16,1,3369,3369
6985,2855,11,3,1486,4458
6986,2856,10,2,15153,30306
6987,2856,6,2,32165,64330
6988,2857,7,2,24792,49584
6989,2857,6,2,32165,64330
6990,2857,4,1,4502,4502
6991,2858,9,1,25644,25644
6992,2859,3,1,7218,7218
6993,2859,12,3,4285,12855
6994,2859,16,1,3369,3369
6995,2860,16,1,3369,3369
6996,2860,1,1,15634,15634
6997,2861,1,2,15634,31268
6998,2861,13,1,37479,37479
6999,2862,3,1,7218,7218
7000,2862,8,2,34634,69268
7001,2862,11,2,1486,2972
7002,2863,6,2,32165,64330
7003,2863,15,3,18482,55446
7004,2864,13,2,37479,74958
7005,2864,7,2,24792,49584
7006,2864,4,3,4502,13506
7007,2865,9,3,25644,76932
7008,2865,6,1,32165,32165
7009,2865,1,3,15634,46902
7010,2865,3,2,7218,14436
7011,2866,11,1,1486,1486
7012,2866,5,2,650,1300
7013,2867,4,3,4502,13506
7014,2867,8,2,34634,69268
7015,2867,5,2,650,1300
7016,2868,7,2,24792,49584
7017,2868,3,1,7218,7218
7018,2869,11,3,1486,4458
7019,2869,1,2,15634,31268
7020,2869,6,2,32165,64330
7021,2870,11,3,1486,4458
7022,2870,1,3,15634,46902
7023,2870,3,1,7218,7218
7024,2870,5,1,650,650
7025,2871,3,3,7218,21654
7026,2871,11,2,1486,2972
7027,2872,10,2,15153,30306
7028,2872,1,1,15634,15634
7029,2872,3,2,7218,14436
7030,2872,14,2,35498,70996
7031,2873,10,3,15153,45459
7032,2873,14,2,35498,70996
7033,2874,3,1,7218,7218
7034,2874,13,3,37479,112437
7035,2875,1,3,15634,46902
7036,2875,13,1,37479,37479
7037,2875,7,3,24792,74376
7038,2875,3,3,7218,21654
7039,2876,12,2,4285,8570
7040,2876,1,2,15634,31268
7041,2876,10,3,15153,45459
7042,2876,7,1,24792,24792
7043,2877,10,1,15153,15153
7044,2877,6,1,32165,32165
7045,2877,14,3,35498,106494
7046,2878,1,2,15634,31268
7047,2879,14,2,35498,70996
7048,2879,11,2,1486,2972
7049,2880,13,2,37479,74958
7050,2881,5,2,650,1300
7051,2881,7,3,24792,74376
7052,2881,3,1,7218,7218
7053,2881,16,3,3369,10107
7054,2882,8,1,34634,34634
7055,2882,11,1,1486,1486
7056,2882,8,1,34634,34634
7057,2883,1,2,15634,31268
7058,2883,4,2,4502,9004
7059,2883,15,2,18482,36964
7060,2883,4,2,4502,9004
7061,2884,16,1,3369,3369
7062,2884,9,3,25644,76932
7063,2884,3,1,7218,7218
7064,2885,11,1,1486,1486
7065,2886,14,1,35498,35498
7066,2886,1,1,15634,15634
7067,2886,15,2,18482,36964
7068,2887,3,2,7218,14436
7069,2887,15,1,18482,18482
7070,2887,9,3,25644,76932
7071,2887,9,2,25644,51288
7072,2888,4,1,4502,4502
7073,2888,16,1,3369,3369
7074,2888,2,3,38685,116055
7075,2889,4,2,4502,9004
7076,2889,9,2,25644,51288
7077,2889,2,1,38685,38685
7078,2889,16,2,3369,6738
7079,2890,9,1,25644,25644
7080,2890,12,2,4285,8570
7081,2890,12,1,4285,4285
7082,2890,15,2,18482,36964
7083,2891,16,1,3369,3369
7084,2891,7,2,24792,49584
7085,2891,10,2,15153,30306
7086,2891,12,2,4285,8570
7087,2892,16,3,3369,10107
7088,2892,2,3,38685,116055
7089,2892,8,3,34634,103902
7090,2892,12,1,4285,4285
7091,2893,14,3,35498,106494
7092,2893,9,3,25644,76932
7093,2894,5,3,650,1950
7094,2894,2,2,38685,77370
7095,2895,2,3,38685,116055
7096,2895,11,1,1486,1486
7097,2896,7,2,24792,49584
7098,2896,9,1,25644,25644
7099,2896,13,2,37479,74958
7100,2896,4,2,4502,9004
7101,2897,12,3,4285,12855
7102,2897,15,1,18482,18482
7103,2897,8,3,34634,103902
7104,2897,2,1,38685,38685
7105,2898,10,1,15153,15153
7106,2898,7,3,24792,74376
7107,2898,9,1,25644,25644
7108,2898,8,3,34634,103902
7109,2899,8,2,34634,69268
7110,2899,7,3,24792,74376
7111,2900,8,1,34634,34634
7112,2900,1,3,15634,46902
7113,2901,4,2,4502,9004
7114,2901,16,3,3369,10107
7115,2901,15,1,18482,18482
7116,2901,5,1,650,650
7117,2902,15,1,18482,18482
7118,2902,3,2,7218,14436
7119,2903,8,1,34634,34634
7120,2903,10,3,15153,45459
7121,2903,15,1,18482,18482
7122,2904,10,1,15153,15153
7123,2905,5,3,650,1950
7124,2905,14,1,35498,35498
7125,2906,4,3,4502,13506
7126,2907,8,2,34634,69268
7127,2907,3,3,7218,21654
7128,2907,11,1,1486,1486
7129,2907,1,1,15634,15634
7130,2908,8,3,34634,103902
7131,2909,12,2,4285,8570
7132,2909,3,2,7218,14436
7133,2909,10,1,15153,15153
7134,2910,5,3,650,1950
7135,2911,2,3,38685,116055
7136,2911,14,2,35498,70996
7137,2911,1,1,15634,15634
7138,2912,14,2,35498,70996
7139,2913,1,1,15634,15634
7140,2914,10,3,15153,45459
7141,2915,8,2,34634,69268
7142,2915,13,3,37479,112437
7143,2916,15,2,18482,36964
7144,2916,10,3,15153,45459
7145,2916,3,1,7218,7218
7146,2916,3,2,7218,14436
7147,2917,1,2,15634,31268
7148,2917,16,1,3369,3369
7149,2917,14,3,35498,106494
7150,2918,10,1,15153,15153
7151,2918,8,3,34634,103902
7152,2918,11,3,1486,4458
7153,2919,14,1,35498,35498
7154,2919,11,3,1486,4458
7155,2919,13,1,37479,37479
7156,2919,15,1,18482,18482
7157,2920,7,2,24792,49584
7158,2920,8,2,34634,69268
7159,2921,7,3,24792,74376
7160,2921,2,2,38685,77370
7161,2921,5,1,650,650
7162,2921,7,3,24792,74376
7163,2922,5,3,650,1950
7164,2922,3,2,7218,14436
7165,2922,8,2,34634,69268
7166,2922,8,2,34634,69268
7167,2923,3,1,7218,7218
7168,2923,6,1,32165,32165
7169,2923,6,1,32165,32165
7170,2923,6,1,32165,32165
7171,2924,9,1,25644,25644
7172,2924,13,3,37479,112437
7173,2924,3,3,7218,21654
7174,2924,8,1,34634,34634
7175,2925,1,2,15634,31268
7176,2926,8,3,34634,103902
7177,2926,4,1,4502,4502
7178,2926,14,3,35498,106494
7179,2926,11,3,1486,4458
7180,2927,16,2,3369,6738
7181,2927,12,3,4285,12855
7182,2927,15,1,18482,18482
7183,2928,11,1,1486,1486
7184,2928,14,1,35498,35498
7185,2929,2,1,38685,38685
7186,2929,4,3,4502,13506
7187,2929,14,3,35498,106494
7188,2929,1,1,15634,15634
7189,2930,3,3,7218,21654
7190,2930,7,3,24792,74376
7191,2930,10,3,15153,45459
7192,2931,4,1,4502,4502
7193,2931,16,2,3369,6738
7194,2932,2,3,38685,116055
7195,2932,6,1,32165,32165
7196,2932,9,3,25644,76932
7197,2932,9,2,25644,51288
7198,2933,16,1,3369,3369
7199,2933,4,2,4502,9004
7200,2933,8,3,34634,103902
7201,2934,14,2,35498,70996
7202,2935,6,3,32165,96495
7203,2935,12,2,4285,8570
7204,2935,12,1,4285,4285
7205,2936,9,1,25644,25644
7206,2937,4,1,4502,4502
7207,2938,16,2,3369,6738
7208,2938,11,2,1486,2972
7209,2939,4,3,4502,13506
7210,2939,8,1,34634,34634
7211,2939,10,3,15153,45459
7212,2940,8,2,34634,69268
7213,2940,1,2,15634,31268
7214,2940,13,3,37479,112437
7215,2941,6,2,32165,64330
7216,2942,3,2,7218,14436
7217,2943,14,3,35498,106494
7218,2944,9,3,25644,76932
7219,2944,8,3,34634,103902
7220,2944,3,3,7218,21654
7221,2945,15,3,18482,55446
7222,2946,14,1,35498,35498
7223,2946,11,3,1486,4458
7224,2946,5,2,650,1300
7225,2946,10,2,15153,30306
7226,2947,7,1,24792,24792
7227,2948,11,3,1486,4458
7228,2948,16,3,3369,10107
7229,2949,16,1,3369,3369
7230,2949,4,1,4502,4502
7231,2949,14,3,35498,106494
7232,2950,12,1,4285,4285
7233,2950,12,2,4285,8570
7234,2950,10,2,15153,30306
7235,2950,10,2,15153,30306
7236,2951,16,2,3369,6738
7237,2951,3,2,7218,14436
7238,2951,11,2,1486,2972
7239,2951,8,1,34634,34634
7240,2952,12,3,4285,12855
7241,2952,16,2,3369,6738
7242,2952,4,3,4502,13506
7243,2952,12,2,4285,8570
7244,2953,11,3,1486,4458
7245,2953,8,2,34634,69268
7246,2954,10,2,15153,30306
7247,2955,4,2,4502,9004
7248,2955,3,1,7218,7218
7249,2955,11,2,1486,2972
7250,2956,13,1,37479,37479
7251,2956,9,2,25644,51288
7252,2956,15,1,18482,18482
7253,2957,9,1,25644,25644
7254,2957,13,2,37479,74958
7255,2957,14,3,35498,106494
7256,2958,11,3,1486,4458
7257,2958,6,2,32165,64330
7258,2958,11,1,1486,1486
7259,2958,9,3,25644,76932
7260,2959,1,3,15634,46902
7261,2959,4,2,4502,9004
7262,2959,9,1,25644,25644
7263,2960,2,1,38685,38685
7264,2960,2,1,38685,38685
7265,2960,4,1,4502,4502
7266,2960,3,3,7218,21654
7267,2961,15,1,18482,18482
7268,2961,12,1,4285,4285
7269,2962,5,2,650,1300
7270,2963,12,2,4285,8570
7271,2963,3,1,7218,7218
7272,2963,5,3,650,1950
7273,2964,16,3,3369,10107
7274,2965,6,1,32165,32165
7275,2966,15,1,18482,18482
7276,2966,5,2,650,1300
7277,2967,16,2,3369,6738
7278,2968,14,1,35498,35498
7279,2969,12,3,4285,12855
7280,2970,15,3,18482,55446
7281,2970,8,1,34634,34634
7282,2970,14,3,35498,106494
7283,2971,16,1,3369,3369
7284,2972,15,3,18482,55446
7285,2973,9,2,25644,51288
7286,2973,11,3,1486,4458
7287,2973,16,2,3369,6738
7288,2973,5,1,650,650
7289,2974,16,1,3369,3369
7290,2974,4,1,4502,4502
7291,2974,5,3,650,1950
7292,2975,9,1,25644,25644
7293,2975,12,2,4285,8570
7294,2976,8,3,34634,103902
7295,2977,9,1,25644,25644
7296,2978,3,3,7218,21654
7297,2978,1,3,15634,46902
7298,2978,6,1,32165,32165
7299,2978,9,2,25644,51288
7300,2979,16,3,3369,10107
7301,2979,1,3,15634,46902
7302,2979,3,2,7218,14436
7303,2980,14,2,35498,70996
7304,2980,6,3,32165,96495
7305,2980,9,2,25644,51288
7306,2981,5,1,650,650
7307,2982,12,2,4285,8570
7308,2982,16,2,3369,6738
7309,2982,13,1,37479,37479
7310,2982,14,2,35498,70996
7311,2983,10,2,15153,30306
7312,2983,16,3,3369,10107
7313,2983,5,3,650,1950
7314,2983,5,1,650,650
7315,2984,10,3,15153,45459
7316,2984,4,3,4502,13506
7317,2984,10,1,15153,15153
7318,2985,6,3,32165,96495
7319,2985,7,2,24792,49584
7320,2985,9,3,25644,76932
7321,2986,12,3,4285,12855
7322,2986,13,1,37479,37479
7323,2986,16,2,3369,6738
7324,2987,9,1,25644,25644
7325,2987,11,3,1486,4458
7326,2987,9,2,25644,51288
7327,2988,14,3,35498,106494
7328,2988,14,2,35498,70996
7329,2988,5,1,650,650
7330,2989,10,3,15153,45459
7331,2990,2,1,38685,38685
7332,2990,1,3,15634,46902
7333,2991,14,3,35498,106494
7334,2991,11,1,1486,1486
7335,2992,8,2,34634,69268
7336,2993,2,1,38685,38685
7337,2993,12,1,4285,4285
7338,2993,2,2,38685,77370
7339,2994,3,3,7218,21654
7340,2994,13,2,37479,74958
7341,2994,1,1,15634,15634
7342,2994,3,3,7218,21654
7343,2995,7,2,24792,49584
7344,2995,11,1,1486,1486
7345,2996,1,3,15634,46902
7346,2997,4,2,4502,9004
7347,2997,13,1,37479,37479
7348,2997,1,3,15634,46902
7349,2997,13,3,37479,112437
7350,2998,15,1,18482,18482
7351,2998,16,3,3369,10107
7352,2999,9,1,25644,25644
7353,3000,16,1,3369,3369
7354,3001,3,3,7218,21654
7355,3002,1,3,15634,46902
7356,3002,2,1,38685,38685
7357,3002,12,2,4285,8570
7358,3003,3,1,7218,7218
7359,3003,5,3,650,1950
7360,3003,3,3,7218,21654
7361,3003,10,3,15153,45459
7362,3004,14,3,35498,106494
7363,3005,7,2,24792,49584
7364,3005,5,3,650,1950
7365,3006,2,2,38685,77370
7366,3006,1,3,15634,46902
7367,3006,2,2,38685,77370
7368,3007,2,1,38685,38685
7369,3007,8,2,34634,69268
7370,3007,3,1,7218,7218
7371,3008,7,2,24792,49584
7372,3008,11,3,1486,4458
7373,3009,5,2,650,1300
7374,3009,9,1,25644,25644
7375,3009,2,1,38685,38685
7376,3010,2,1,38685,38685
7377,3010,11,3,1486,4458
7378,3011,16,3,3369,10107
7379,3011,2,1,38685,38685
7380,3012,9,3,25644,76932
7381,3013,15,1,18482,18482
7382,3013,13,3,37479,112437
7383,3013,7,1,24792,24792
7384,3013,5,3,650,1950
7385,3014,4,1,4502,4502
7386,3014,7,1,24792,24792
7387,3014,7,3,24792,74376
7388,3015,11,2,1486,2972
7389,3015,11,2,1486,2972
7390,3015,3,2,7218,14436
7391,3016,7,1,24792,24792
7392,3016,16,2,3369,6738
7393,3017,8,3,34634,103902
7394,3017,12,3,4285,12855
7395,3017,9,3,25644,76932
7396,3017,8,2,34634,69268
7397,3018,14,3,35498,106494
7398,3018,8,3,34634,103902
7399,3019,15,2,18482,36964
7400,3019,16,3,3369,10107
7401,3020,7,3,24792,74376
7402,3021,2,2,38685,77370
7403,3021,3,1,7218,7218
7404,3021,1,1,15634,15634
7405,3022,4,2,4502,9004
7406,3022,2,3,38685,116055
7407,3022,2,3,38685,116055
7408,3022,3,2,7218,14436
7409,3023,14,1,35498,35498
7410,3023,9,2,25644,51288
7411,3023,8,1,34634,34634
7412,3024,3,1,7218,7218
7413,3025,12,2,4285,8570
7414,3025,9,2,25644,51288
7415,3026,13,1,37479,37479
7416,3026,14,1,35498,35498
7417,3026,14,3,35498,106494
7418,3027,15,1,18482,18482
7419,3027,6,1,32165,32165
7420,3027,6,2,32165,64330
7421,3028,16,3,3369,10107
7422,3029,3,1,7218,7218
7423,3029,15,2,18482,36964
7424,3030,3,2,7218,14436
7425,3030,3,1,7218,7218
7426,3030,8,1,34634,34634
7427,3031,9,1,25644,25644
7428,3031,5,3,650,1950
7429,3032,7,2,24792,49584
7430,3032,2,2,38685,77370
7431,3032,13,1,37479,37479
7432,3033,13,1,37479,37479
7433,3033,8,2,34634,69268
7434,3034,13,2,37479,74958
7435,3035,3,2,7218,14436
7436,3035,16,3,3369,10107
7437,3036,15,1,18482,18482
7438,3036,14,3,35498,106494
7439,3036,6,3,32165,96495
7440,3036,12,3,4285,12855
7441,3037,9,3,25644,76932
7442,3037,16,2,3369,6738
7443,3037,9,1,25644,25644
7444,3038,16,2,3369,6738
7445,3038,7,2,24792,49584
7446,3038,13,3,37479,112437
7447,3039,9,3,25644,76932
7448,3039,4,2,4502,9004
7449,3039,5,1,650,650
7450,3039,7,1,24792,24792
7451,3040,4,2,4502,9004
7452,3040,7,2,24792,49584
7453,3041,11,3,1486,4458
7454,3041,8,2,34634,69268
7455,3041,6,1,32165,32165
7456,3042,7,2,24792,49584
7457,3042,16,3,3369,10107
7458,3042,1,2,15634,31268
7459,3043,12,1,4285,4285
7460,3043,6,3,32165,96495
7461,3044,9,1,25644,25644
7462,3044,10,3,15153,45459
7463,3044,3,1,7218,7218
7464,3045,8,1,34634,34634
7465,3045,5,1,650,650
7466,3046,5,1,650,650
7467,3046,15,3,18482,55446
7468,3047,4,2,4502,9004
7469,3047,16,3,3369,10107
7470,3047,3,3,7218,21654
7471,3048,3,2,7218,14436
7472,3048,8,3,34634,103902
7473,3048,8,3,34634,103902
7474,3049,7,1,24792,24792
7475,3049,6,2,32165,64330
7476,3049,12,3,4285,12855
7477,3050,11,3,1486,4458
7478,3050,14,1,35498,35498
7479,3050,7,2,24792,49584
7480,3050,11,1,1486,1486
7481,3051,16,3,3369,10107
7482,3051,9,2,25644,51288
7483,3052,4,3,4502,13506
7484,3052,15,3,18482,55446
7485,3052,2,1,38685,38685
7486,3052,1,3,15634,46902
7487,3053,12,1,4285,4285
7488,3053,8,3,34634,103902
7489,3053,3,1,7218,7218
7490,3053,10,2,15153,30306
7491,3054,16,2,3369,6738
7492,3054,12,1,4285,4285
7493,3054,4,1,4502,4502
7494,3055,7,3,24792,74376
7495,3055,13,3,37479,112437
7496,3055,3,1,7218,7218
7497,3055,10,1,15153,15153
7498,3056,13,1,37479,37479
7499,3056,8,1,34634,34634
7500,3057,10,2,15153,30306
7501,3057,12,1,4285,4285
7502,3057,16,1,3369,3369
7503,3057,6,2,32165,64330
7504,3058,4,3,4502,13506
7505,3058,9,2,25644,51288
7506,3058,6,2,32165,64330
7507,3059,6,1,32165,32165
7508,3059,5,1,650,650
7509,3060,13,2,37479,74958
7510,3060,6,1,32165,32165
7511,3061,6,2,32165,64330
7512,3061,2,3,38685,116055
7513,3062,1,3,15634,46902
7514,3062,4,3,4502,13506
7515,3063,12,2,4285,8570
7516,3063,10,3,15153,45459
7517,3063,11,1,1486,1486
7518,3064,10,2,15153,30306
7519,3064,2,2,38685,77370
7520,3064,10,1,15153,15153
7521,3064,7,3,24792,74376
7522,3065,13,1,37479,37479
7523,3065,14,2,35498,70996
7524,3065,3,1,7218,7218
7525,3066,12,2,4285,8570
7526,3066,8,2,34634,69268
7527,3066,14,1,35498,35498
7528,3067,13,3,37479,112437
7529,3067,6,3,32165,96495
7530,3068,14,1,35498,35498
7531,3068,13,1,37479,37479
7532,3068,16,1,3369,3369
7533,3068,7,3,24792,74376
7534,3069,16,2,3369,6738
7535,3070,5,2,650,1300
7536,3070,14,2,35498,70996
7537,3071,11,2,1486,2972
7538,3071,8,3,34634,103902
7539,3072,7,2,24792,49584
7540,3073,11,1,1486,1486
7541,3073,1,2,15634,31268
7542,3073,15,3,18482,55446
7543,3074,15,1,18482,18482
7544,3075,11,1,1486,1486
7545,3075,4,3,4502,13506
7546,3075,12,2,4285,8570
7547,3075,7,1,24792,24792
7548,3076,1,2,15634,31268
7549,3076,14,2,35498,70996
7550,3076,1,1,15634,15634
7551,3076,16,1,3369,3369
7552,3077,9,2,25644,51288
7553,3078,14,3,35498,106494
7554,3078,2,2,38685,77370
7555,3078,2,1,38685,38685
7556,3078,10,2,15153,30306
7557,3079,10,3,15153,45459
7558,3080,6,2,32165,64330
7559,3080,2,2,38685,77370
7560,3080,4,2,4502,9004
7561,3081,5,2,650,1300
7562,3082,13,1,37479,37479
7563,3082,7,3,24792,74376
7564,3083,6,2,32165,64330
7565,3083,15,2,18482,36964
7566,3083,5,3,650,1950
7567,3083,3,1,7218,7218
7568,3084,15,3,18482,55446
7569,3085,12,3,4285,12855
7570,3085,15,1,18482,18482
7571,3085,14,3,35498,106494
7572,3086,3,1,7218,7218
7573,3086,16,2,3369,6738
7574,3087,1,2,15634,31268
7575,3088,6,2,32165,64330
7576,3088,2,2,38685,77370
7577,3088,11,3,1486,4458
7578,3088,9,2,25644,51288
7579,3089,11,1,1486,1486
7580,3090,6,3,32165,96495
7581,3090,1,1,15634,15634
7582,3091,2,3,38685,116055
7583,3092,5,3,650,1950
7584,3092,1,3,15634,46902
7585,3092,10,2,15153,30306
7586,3093,14,3,35498,106494
7587,3093,1,1,15634,15634
7588,3093,1,1,15634,15634
7589,3094,14,3,35498,106494
7590,3094,14,2,35498,70996
7591,3095,1,2,15634,31268
7592,3095,12,3,4285,12855
7593,3095,5,1,650,650
7594,3095,7,2,24792,49584
7595,3096,16,3,3369,10107
7596,3096,5,3,650,1950
7597,3097,11,3,1486,4458
7598,3097,5,2,650,1300
7599,3098,6,1,32165,32165
7600,3098,14,1,35498,35498
7601,3098,1,3,15634,46902
7602,3098,14,2,35498,70996
7603,3099,7,1,24792,24792
7604,3100,5,2,650,1300
7605,3100,11,2,1486,2972
7606,3100,16,2,3369,6738
7607,3100,7,1,24792,24792
7608,3101,13,1,37479,37479
7609,3101,4,3,4502,13506
7610,3101,6,1,32165,32165
7611,3102,16,3,3369,10107
7612,3102,5,3,650,1950
7613,3103,4,2,4502,9004
7614,3103,1,2,15634,31268
7615,3103,12,1,4285,4285
7616,3104,14,3,35498,106494
7617,3105,8,2,34634,69268
